add_1,add_2,area,population,aver_old,under_15,15_65,over_65,rate_sex
埼玉県,戸田市,18.19 ,"7,484.9",40.7 ,15.1 ,68.4 ,16.6 ,104.8 
埼玉県,入間市,44.69 ,"3,320.4",46.0 ,12.6 ,61.7 ,25.7 ,97.9 
埼玉県,朝霞市,18.34 ,"7,431.8",42.0 ,13.9 ,67.2 ,18.9 ,105.5 
埼玉県,志木市,9.05 ,"8,030.5",44.5 ,13.2 ,63.0 ,23.8 ,98.1 
埼玉県,和光市,11.04 ,"7,321.2",40.8 ,13.9 ,69.2 ,16.8 ,106.9 
埼玉県,新座市,22.78 ,"7,116.9",44.7 ,13.5 ,62.1 ,24.3 ,98.9 
埼玉県,桶川市,25.35 ,"2,916.6",46.6 ,12.3 ,60.5 ,27.2 ,97.9 
埼玉県,久喜市,82.41 ,"1,848.2",46.8 ,11.7 ,61.6 ,26.7 ,99.6 
埼玉県,北本市,19.82 ,"3,401.1",47.4 ,11.4 ,60.3 ,28.3 ,97.7 
埼玉県,八潮市,18.02 ,"4,812.3",43.9 ,13.2 ,63.8 ,22.9 ,106.9 
埼玉県,富士見市,19.77 ,"5,468.0",44.5 ,13.1 ,62.7 ,24.2 ,97.3 
埼玉県,三郷市,30.13 ,"4,531.1",45.2 ,12.8 ,62.0 ,25.2 ,102.0 
埼玉県,蓮田市,27.28 ,"2,286.7",47.5 ,11.7 ,59.0 ,29.4 ,98.6 
埼玉県,坂戸市,41.02 ,"2,478.8",45.5 ,12.8 ,60.9 ,26.3 ,101.9 
埼玉県,幸手市,33.93 ,"1,548.0",48.5 ,10.9 ,58.9 ,30.3 ,99.0 
埼玉県,鶴ヶ島市,17.65 ,"3,980.5",45.1 ,12.6 ,62.5 ,24.9 ,99.1 
埼玉県,日高市,47.48 ,"1,190.4",47.0 ,13.0 ,58.1 ,28.9 ,98.7 
埼玉県,吉川市,31.66 ,"2,202.7",42.7 ,15.4 ,62.9 ,21.7 ,100.5 
埼玉県,ふじみ野市,14.64 ,"7,579.9",44.7 ,13.7 ,61.8 ,24.5 ,97.9 
埼玉県,白岡市,24.92 ,"2,068.0",45.9 ,12.6 ,61.9 ,25.5 ,98.2 
埼玉県,伊奈町,14.79 ,"3,004.9",42.6 ,16.5 ,61.6 ,21.9 ,101.2 
埼玉県,三芳町,15.33 ,"2,508.5",46.6 ,13.3 ,58.4 ,28.2 ,97.7 
埼玉県,毛呂山町,34.07 ,"1,094.1",47.4 ,9.9 ,61.2 ,28.8 ,100.2 
埼玉県,越生町,40.39 ,290.1,49.7 ,10.0 ,59.0 ,31.0 ,98.5 
埼玉県,滑川町,29.68 ,613.6,43.4 ,16.0 ,62.4 ,21.6 ,105.4 
埼玉県,嵐山町,29.92 ,613.0,48.5 ,10.4 ,59.9 ,29.7 ,100.8 
埼玉県,小川町,60.36 ,516.5,50.8 ,9.1 ,59.1 ,31.8 ,98.7 
埼玉県,川島町,41.63 ,499.4,48.8 ,10.7 ,59.6 ,29.7 ,102.7 
埼玉県,吉見町,38.64 ,508.0,48.7 ,9.5 ,62.6 ,27.9 ,99.8 
埼玉県,鳩山町,25.73 ,557.2,53.4 ,8.0 ,53.0 ,38.9 ,95.4 
埼玉県,ときがわ町,55.90 ,205.6,51.3 ,8.9 ,58.7 ,32.5 ,100.3 
埼玉県,横瀬町,49.36 ,172.6,49.0 ,12.1 ,57.4 ,30.5 ,97.5 
埼玉県,皆野町,63.74 ,159.0,50.9 ,11.3 ,54.7 ,34.0 ,95.8 
埼玉県,長瀞町,30.43 ,240.7,51.4 ,10.6 ,54.4 ,35.0 ,94.5 
埼玉県,小鹿野町,171.26 ,70.8,51.2 ,11.3 ,55.4 ,33.3 ,96.1 
埼玉県,東秩父村,37.06 ,78.7,53.3 ,7.8 ,56.4 ,35.8 ,102.3 
埼玉県,美里町,33.41 ,335.4,48.9 ,11.4 ,58.8 ,29.8 ,99.6 
埼玉県,神川町,47.40 ,289.7,47.9 ,11.6 ,60.5 ,27.9 ,103.0 
埼玉県,上里町,29.18 ,"1,047.5",45.0 ,13.9 ,62.3 ,23.8 ,97.5 
埼玉県,寄居町,64.25 ,530.4,48.6 ,10.8 ,59.8 ,29.4 ,98.7 
埼玉県,宮代町,15.95 ,"2,113.2",47.8 ,10.7 ,59.3 ,30.1 ,103.4 
埼玉県,杉戸町,30.03 ,"1,515.0",47.3 ,11.8 ,59.6 ,28.6 ,100.4 
埼玉県,松伏町,16.20 ,"1,855.6",45.7 ,12.9 ,61.3 ,25.7 ,100.6 
千葉県,千葉県,"5,157.65 ","1,206.5",46.0 ,12.4 ,61.7 ,25.9 ,99.0 
千葉県,千葉市,271.76 ,"3,576.3",45.4 ,12.7 ,62.4 ,24.9 ,98.7 
千葉県,千葉市 中央区,44.69 ,"4,588.7",44.7 ,11.7 ,65.9 ,22.4 ,99.2 
千葉県,千葉市 花見川区,34.19 ,"5,241.3",46.5 ,11.7 ,61.4 ,26.9 ,99.6 
千葉県,千葉市 稲毛区,21.22 ,"7,585.7",45.3 ,12.9 ,62.1 ,25.0 ,99.5 
千葉県,千葉市 若葉区,84.21 ,"1,794.1",47.8 ,11.8 ,58.1 ,30.2 ,101.9 
千葉県,千葉市 緑区,66.25 ,"1,914.7",43.0 ,15.6 ,63.8 ,20.6 ,96.2 
千葉県,千葉市 美浜区,21.20 ,"7,015.0",44.9 ,13.9 ,62.0 ,24.1 ,95.4 
千葉県,銚子市,84.19 ,765.1,51.2 ,9.0 ,57.3 ,33.7 ,92.8 
千葉県,市川市,57.45 ,"8,385.2",45.4 ,11.4 ,64.8 ,23.8 ,101.5 
千葉県,船橋市,85.62 ,"7,275.1",44.2 ,13.3 ,63.5 ,23.1 ,99.9 
千葉県,館山市,110.15 ,430.9,51.8 ,11.0 ,52.1 ,36.9 ,92.2 
千葉県,木更津市,138.95 ,965.4,45.6 ,13.3 ,60.7 ,26.1 ,101.1 
千葉県,松戸市,61.38 ,"7,876.8",45.9 ,11.8 ,62.5 ,25.6 ,99.3 
千葉県,野田市,103.55 ,"1,483.2",46.7 ,12.5 ,59.6 ,27.9 ,99.3 
千葉県,茂原市,99.92 ,897.6,48.9 ,10.9 ,58.6 ,30.5 ,97.0 
千葉県,成田市,213.84 ,613.5,43.2 ,14.1 ,64.6 ,21.2 ,101.0 
千葉県,佐倉市,103.69 ,"1,665.9",47.5 ,11.9 ,59.4 ,28.7 ,95.6 
千葉県,東金市,89.12 ,680.6,46.3 ,11.4 ,63.0 ,25.6 ,99.3 
千葉県,旭市,130.45 ,510.4,47.8 ,12.2 ,59.6 ,28.2 ,96.1 
千葉県,習志野市,20.97 ,"8,007.1",43.6 ,13.3 ,64.3 ,22.4 ,100.9 
千葉県,柏市,114.74 ,"3,607.8",44.9 ,13.0 ,62.7 ,24.4 ,99.0 
千葉県,勝浦市,93.96 ,204.9,51.9 ,7.4 ,54.9 ,37.8 ,106.9 
千葉県,市原市,368.17 ,746.0,46.3 ,12.2 ,61.7 ,26.1 ,105.7 
千葉県,流山市,35.32 ,"4,936.9",44.3 ,14.3 ,61.6 ,24.2 ,97.9 
千葉県,八千代市,51.39 ,"3,758.6",44.5 ,14.1 ,61.6 ,24.3 ,97.2 
千葉県,我孫子市,43.15 ,"3,050.0",47.2 ,12.3 ,59.1 ,28.7 ,96.5 
千葉県,鴨川市,191.14 ,177.5,51.5 ,10.4 ,53.2 ,36.4 ,90.1 
千葉県,鎌ケ谷市,21.08 ,"5,166.8",46.0 ,12.7 ,60.4 ,26.9 ,96.5 
千葉県,君津市,318.81 ,269.9,47.7 ,11.5 ,60.0 ,28.5 ,102.9 
千葉県,富津市,205.53 ,221.9,51.2 ,9.4 ,56.1 ,34.5 ,101.5 
千葉県,浦安市,17.30 ,"9,481.2",40.5 ,14.3 ,69.8 ,15.9 ,97.7 
千葉県,四街道市,34.52 ,"2,585.3",46.3 ,13.4 ,58.4 ,28.2 ,97.6 
千葉県,袖ケ浦市,94.93 ,642.1,45.4 ,13.6 ,61.5 ,24.9 ,101.2 
千葉県,八街市,74.94 ,943.9,46.9 ,11.0 ,63.2 ,25.7 ,101.3 
千葉県,印西市,123.79 ,748.6,43.5 ,15.0 ,64.5 ,20.5 ,97.5 
千葉県,白井市,35.48 ,"1,738.3",44.1 ,15.7 ,60.9 ,23.4 ,98.8 
千葉県,富里市,53.88 ,921.2,45.8 ,12.0 ,63.4 ,24.7 ,103.0 
千葉県,南房総市,230.14 ,169.6,55.7 ,9.2 ,47.6 ,43.1 ,90.6 
千葉県,匝瑳市,101.52 ,367.0,50.1 ,11.1 ,57.0 ,31.9 ,95.3 
千葉県,香取市,262.35 ,295.4,50.8 ,10.3 ,56.6 ,33.1 ,96.7 
千葉県,山武市,146.77 ,355.8,49.8 ,10.0 ,59.1 ,30.9 ,98.3 
千葉県,いすみ市,157.44 ,245.1,53.0 ,9.6 ,52.4 ,38.1 ,94.2 
千葉県,大網白里市,58.08 ,846.8,48.1 ,11.5 ,60.1 ,28.4 ,97.3 
千葉県,酒々井町,19.01 ,"1,102.3",46.6 ,11.9 ,59.4 ,28.7 ,97.2 
千葉県,栄町,32.51 ,653.0,50.0 ,9.1 ,60.6 ,30.2 ,94.9 
千葉県,神崎町,19.90 ,308.2,50.6 ,9.8 ,58.4 ,31.9 ,101.3 
千葉県,多古町,72.80 ,202.3,51.4 ,9.4 ,57.0 ,33.6 ,99.3 
千葉県,東庄町,46.25 ,306.0,51.2 ,10.3 ,55.6 ,34.2 ,97.4 
千葉県,九十九里町,24.45 ,675.3,51.9 ,9.0 ,55.8 ,35.1 ,94.9 
千葉県,芝山町,43.24 ,171.9,50.8 ,10.4 ,56.8 ,32.7 ,96.5 
千葉県,横芝光町,67.01 ,354.6,50.7 ,10.8 ,55.3 ,33.9 ,95.2 
千葉県,一宮町,22.97 ,512.3,48.7 ,12.9 ,55.6 ,31.5 ,94.5 
千葉県,睦沢町,35.59 ,202.9,52.7 ,9.7 ,53.0 ,37.3 ,90.9 
千葉県,長生村,28.29 ,507.6,48.8 ,11.0 ,58.2 ,30.8 ,96.6 
千葉県,白子町,27.50 ,405.4,52.4 ,9.3 ,54.1 ,36.6 ,97.8 
千葉県,長柄町,47.11 ,155.7,53.6 ,8.4 ,54.2 ,37.4 ,95.7 
千葉県,長南町,65.51 ,125.3,54.3 ,7.9 ,54.5 ,37.6 ,95.3 
千葉県,大多喜町,129.87 ,75.8,54.4 ,8.8 ,51.8 ,39.4 ,91.7 
千葉県,御宿町,24.86 ,294.2,57.4 ,7.1 ,45.4 ,47.6 ,88.7 
千葉県,鋸南町,45.19 ,177.5,56.0 ,8.1 ,48.4 ,43.6 ,91.7 
東京都,東京都,"2,190.93 ","6,168.7",44.7 ,11.5 ,65.9 ,22.7 ,97.3 
東京都,特別区部,626.70 ,"14,796.1",44.5 ,11.0 ,67.0 ,22.0 ,97.1 
東京都,千代田区,11.66 ,"5,009.1",42.7 ,11.8 ,70.0 ,18.2 ,101.0 
東京都,中央区,10.21 ,"13,827.9",42.3 ,11.9 ,72.0 ,16.1 ,91.7 
東京都,港区,20.37 ,"11,943.2",42.9 ,12.4 ,70.1 ,17.6 ,89.2 
東京都,新宿区,18.22 ,"18,307.4",43.9 ,8.3 ,71.6 ,20.1 ,100.6 
東京都,文京区,11.29 ,"19,461.8",43.3 ,11.1 ,69.1 ,19.8 ,93.2 
東京都,台東区,10.11 ,"19,591.8",46.1 ,9.0 ,67.2 ,23.8 ,106.1 
東京都,墨田区,13.77 ,"18,611.0",45.2 ,10.5 ,66.6 ,22.9 ,99.7 
東京都,江東区,40.16 ,"12,403.1",44.0 ,12.6 ,66.2 ,21.2 ,98.2 
東京都,品川区,22.84 ,"16,937.6",44.2 ,10.8 ,68.4 ,20.9 ,97.6 
東京都,目黒区,14.67 ,"18,924.5",43.9 ,10.4 ,69.6 ,20.0 ,89.3 
東京都,大田区,60.66 ,"11,821.3",44.8 ,10.9 ,66.7 ,22.5 ,100.7 
東京都,世田谷区,58.05 ,"15,561.5",44.6 ,11.3 ,67.1 ,21.6 ,90.4 
東京都,渋谷区,15.11 ,"14,859.9",44.9 ,9.1 ,70.2 ,20.7 ,92.7 
東京都,中野区,15.59 ,"21,052.9",44.6 ,8.3 ,70.3 ,21.3 ,101.6 
東京都,杉並区,34.06 ,"16,558.9",44.9 ,9.9 ,67.4 ,22.6 ,93.0 
東京都,豊島区,13.01 ,"22,380.2",43.7 ,8.3 ,71.7 ,20.0 ,101.7 
東京都,北区,20.61 ,"16,549.1",46.3 ,10.0 ,64.3 ,25.8 ,99.2 
東京都,荒川区,10.16 ,"20,892.1",45.0 ,11.2 ,65.5 ,23.3 ,98.1 
東京都,板橋区,32.22 ,"17,440.0",45.0 ,10.8 ,65.8 ,23.4 ,96.9 
東京都,練馬区,48.08 ,"15,010.9",44.3 ,12.0 ,65.9 ,22.1 ,95.0 
東京都,足立区,53.25 ,"12,584.5",45.6 ,12.0 ,63.0 ,25.0 ,99.9 
東京都,葛飾区,34.80 ,"12,727.4",45.7 ,11.8 ,63.6 ,24.6 ,100.1 
東京都,江戸川区,49.90 ,"13,653.3",43.0 ,13.4 ,65.9 ,20.6 ,101.7 
東京都,八王子市,186.38 ,"3,098.6",45.2 ,11.9 ,63.1 ,25.0 ,101.7 
東京都,立川市,24.36 ,"7,237.1",45.7 ,11.6 ,63.3 ,25.1 ,97.4 
東京都,武蔵野市,10.98 ,"13,181.2",44.2 ,11.4 ,66.9 ,21.7 ,92.3 
東京都,三鷹市,16.42 ,"11,384.7",43.8 ,12.1 ,66.7 ,21.2 ,94.1 
東京都,青梅市,103.31 ,"1,329.8",47.6 ,11.6 ,60.3 ,28.1 ,100.0 
東京都,府中市,29.43 ,"8,843.8",43.3 ,13.3 ,65.9 ,20.8 ,103.2 
東京都,昭島市,17.34 ,"6,432.5",45.5 ,12.6 ,62.6 ,24.7 ,98.7 
東京都,調布市,21.58 ,"10,614.5",43.7 ,12.2 ,66.6 ,21.2 ,95.5 
東京都,町田市,71.80 ,"6,021.6",45.6 ,13.0 ,61.4 ,25.6 ,96.5 
東京都,小金井市,11.30 ,"10,743.0",43.4 ,11.6 ,68.1 ,20.3 ,98.3 
東京都,小平市,20.51 ,"9,264.0",43.9 ,12.8 ,64.8 ,22.4 ,97.5 
東京都,日野市,27.55 ,"6,761.6",44.3 ,12.8 ,63.4 ,23.8 ,100.4 
東京都,東村山市,17.14 ,"8,748.9",46.1 ,12.5 ,61.7 ,25.8 ,95.7 
東京都,国分寺市,11.46 ,"10,710.5",43.9 ,11.8 ,67.0 ,21.2 ,96.5 
東京都,国立市,8.15 ,"9,037.4",44.7 ,11.6 ,66.3 ,22.1 ,95.4 
東京都,福生市,10.16 ,"5,747.5",47.7 ,10.0 ,63.0 ,27.0 ,100.3 
東京都,狛江市,6.39 ,"12,558.5",45.2 ,11.3 ,64.6 ,24.1 ,95.5 
東京都,東大和市,13.42 ,"6,345.5",45.3 ,13.5 ,61.1 ,25.4 ,96.5 
東京都,清瀬市,10.23 ,"7,318.1",46.8 ,12.6 ,59.6 ,27.9 ,92.5 
東京都,東久留米市,12.88 ,"9,055.3",46.4 ,12.5 ,60.7 ,26.9 ,94.7 
東京都,武蔵村山市,15.32 ,"4,649.4",44.6 ,14.7 ,60.5 ,24.8 ,99.7 
東京都,多摩市,21.01 ,"6,979.1",46.2 ,11.8 ,61.7 ,26.5 ,95.9 
東京都,稲城市,17.97 ,"4,876.8",43.1 ,14.9 ,64.2 ,20.8 ,101.0 
東京都,羽村市,9.90 ,"5,639.7",44.9 ,13.0 ,62.9 ,24.1 ,103.9 
東京都,あきる野市,73.47 ,"1,101.9",46.6 ,13.3 ,58.6 ,28.0 ,98.7 
東京都,西東京市,15.75 ,"12,699.2",44.9 ,12.2 ,64.6 ,23.2 ,95.7 
東京都,瑞穂町,16.85 ,"1,984.9",46.1 ,12.3 ,61.5 ,26.2 ,102.8 
東京都,日の出町,28.07 ,621.5,50.0 ,12.9 ,51.0 ,36.1 ,94.7 
東京都,檜原村,105.41 ,21.0,58.8 ,6.9 ,46.0 ,47.1 ,95.8 
東京都,奥多摩町,225.53 ,23.2,58.9 ,6.4 ,45.4 ,48.2 ,97.1 
東京都,大島町,90.76 ,86.9,51.1 ,11.1 ,53.5 ,35.4 ,104.6 
東京都,利島村,4.12 ,81.8,45.7 ,16.0 ,60.8 ,23.1 ,130.8 
東京都,新島村,27.54 ,99.8,53.0 ,11.5 ,51.0 ,37.5 ,95.7 
東京都,神津島村,18.58 ,101.8,47.8 ,15.1 ,57.1 ,27.8 ,105.1 
東京都,三宅村,55.27 ,44.9,54.1 ,8.7 ,53.1 ,38.2 ,119.3 
東京都,御蔵島村,20.54 ,16.3,40.6 ,17.0 ,65.4 ,17.6 ,129.5 
東京都,八丈町,72.23 ,105.4,52.1 ,11.9 ,51.7 ,36.5 ,98.9 
東京都,青ヶ島村,5.96 ,29.9,43.9 ,13.5 ,73.0 ,13.5 ,150.7 
東京都,小笠原村,104.35 ,29.0,40.9 ,14.8 ,72.5 ,12.7 ,167.7 
神奈川県,神奈川県,"2,415.83 ","3,777.7",45.0 ,12.6 ,63.5 ,23.9 ,99.8 
神奈川県,横浜市,437.49 ,"8,514.1",44.9 ,12.7 ,64.0 ,23.4 ,99.3 
神奈川県,横浜市 鶴見区,33.23 ,"8,587.3",43.4 ,13.2 ,66.4 ,20.5 ,107.2 
神奈川県,横浜市 神奈川区,23.73 ,"10,070.2",44.0 ,11.5 ,67.3 ,21.3 ,103.9 
神奈川県,横浜市 西区,7.03 ,"14,015.9",44.0 ,10.9 ,69.3 ,19.8 ,102.4 
神奈川県,横浜市 中区,21.20 ,"6,995.8",46.2 ,10.6 ,66.1 ,23.2 ,111.2 
神奈川県,横浜市 南区,12.65 ,"15,401.3",46.9 ,10.5 ,63.5 ,25.9 ,99.2 
神奈川県,横浜市 保土ケ谷区,21.93 ,"9,370.4",46.1 ,11.4 ,63.2 ,25.4 ,99.3 
神奈川県,横浜市 磯子区,19.05 ,"8,725.9",46.5 ,12.0 ,61.5 ,26.4 ,96.9 
神奈川県,横浜市 金沢区,30.96 ,"6,531.9",46.6 ,11.9 ,61.3 ,26.8 ,96.2 
神奈川県,横浜市 港北区,31.40 ,"10,960.9",42.7 ,12.4 ,68.7 ,18.9 ,102.8 
神奈川県,横浜市 戸塚区,35.79 ,"7,691.6",44.8 ,13.7 ,62.2 ,24.1 ,96.6 
神奈川県,横浜市 港南区,19.90 ,"10,841.0",46.7 ,12.0 ,61.3 ,26.7 ,96.8 
神奈川県,横浜市 旭区,32.73 ,"7,551.0",47.2 ,12.1 ,59.7 ,28.2 ,94.6 
神奈川県,横浜市 緑区,25.51 ,"7,070.4",44.2 ,13.7 ,63.4 ,22.9 ,97.4 
神奈川県,横浜市 瀬谷区,17.17 ,"7,254.5",45.9 ,13.3 ,60.1 ,26.6 ,95.6 
神奈川県,横浜市 栄区,18.52 ,"6,596.7",47.2 ,12.6 ,58.1 ,29.3 ,95.7 
神奈川県,横浜市 泉区,23.58 ,"6,532.0",46.4 ,12.8 ,60.2 ,27.0 ,96.0 
神奈川県,横浜市 青葉区,35.22 ,"8,793.1",43.1 ,13.9 ,66.3 ,19.8 ,95.4 
神奈川県,横浜市 都筑区,27.87 ,"7,597.8",40.7 ,17.0 ,66.6 ,16.3 ,100.2 
神奈川県,川崎市,143.00 ,"10,316.2",42.8 ,12.8 ,67.7 ,19.5 ,103.1 
神奈川県,川崎市 川崎区,39.53 ,"5,650.8",44.2 ,11.9 ,66.2 ,21.9 ,114.9 
神奈川県,川崎市 幸区,10.01 ,"16,072.9",44.3 ,13.1 ,64.7 ,22.2 ,102.0 
神奈川県,川崎市 中原区,14.74 ,"16,793.0",40.6 ,13.0 ,71.9 ,15.1 ,105.4 
神奈川県,川崎市 高津区,16.36 ,"13,945.0",41.7 ,13.3 ,69.3 ,17.4 ,101.7 
神奈川県,川崎市 多摩区,20.50 ,"10,446.7",42.4 ,11.3 ,70.0 ,18.7 ,105.7 
神奈川県,川崎市 宮前区,18.61 ,"12,122.2",43.2 ,13.9 ,65.7 ,20.5 ,96.5 
神奈川県,川崎市 麻生区,23.25 ,"7,549.4",44.1 ,13.6 ,64.1 ,22.3 ,95.0 
神奈川県,相模原市,328.66 ,"2,193.1",44.8 ,12.4 ,63.6 ,23.9 ,100.4 
神奈川県,相模原市 緑区,253.68 ,684.4,45.4 ,12.5 ,62.7 ,24.8 ,101.5 
神奈川県,相模原市 中央区,36.87 ,"7,320.0",44.1 ,12.9 ,64.4 ,22.7 ,101.2 
神奈川県,相模原市 南区,38.11 ,"7,275.8",45.3 ,11.9 ,63.5 ,24.6 ,98.9 
神奈川県,横須賀市,100.83 ,"4,032.4",47.8 ,11.5 ,58.8 ,29.7 ,99.5 
神奈川県,平塚市,67.82 ,"3,807.5",46.0 ,12.3 ,61.7 ,25.9 ,100.5 
神奈川県,鎌倉市,39.67 ,"4,361.5",48.8 ,11.9 ,57.4 ,30.6 ,89.4 
神奈川県,藤沢市,69.57 ,"6,093.1",44.5 ,13.6 ,63.0 ,23.4 ,98.2 
神奈川県,小田原市,113.81 ,"1,705.4",47.2 ,11.9 ,60.3 ,27.8 ,95.3 
神奈川県,茅ヶ崎市,35.70 ,"6,704.4",45.4 ,13.7 ,61.4 ,25.0 ,95.5 
神奈川県,逗子市,17.28 ,"3,323.2",49.2 ,11.8 ,56.7 ,31.5 ,88.3 
神奈川県,三浦市,32.05 ,"1,413.1",51.6 ,9.5 ,55.0 ,35.5 ,92.9 
神奈川県,秦野市,103.76 ,"1,613.1",45.9 ,12.0 ,61.6 ,26.3 ,104.6 
神奈川県,厚木市,93.84 ,"2,405.3",44.1 ,12.9 ,64.2 ,22.9 ,107.0 
神奈川県,大和市,27.09 ,"8,598.1",44.4 ,12.9 ,64.2 ,23.0 ,100.4 
神奈川県,伊勢原市,55.56 ,"1,827.1",44.8 ,12.6 ,63.2 ,24.2 ,102.7 
神奈川県,海老名市,26.59 ,"4,896.2",44.4 ,13.8 ,62.9 ,23.3 ,101.6 
神奈川県,座間市,17.57 ,"7,327.1",45.1 ,12.1 ,64.1 ,23.7 ,100.3 
神奈川県,南足柄市,77.12 ,561.5,47.6 ,12.4 ,58.1 ,29.4 ,96.9 
神奈川県,綾瀬市,22.14 ,"3,814.8",44.9 ,14.1 ,60.2 ,25.7 ,103.1 
神奈川県,葉山町,17.04 ,"1,883.6",48.8 ,13.3 ,55.2 ,31.5 ,89.0 
神奈川県,寒川町,13.34 ,"3,593.4",45.1 ,13.6 ,61.5 ,25.0 ,102.8 
神奈川県,大磯町,17.18 ,"1,836.4",49.4 ,11.7 ,56.0 ,32.3 ,95.3 
神奈川県,二宮町,9.08 ,"3,125.3",49.6 ,10.9 ,56.4 ,32.7 ,92.6 
神奈川県,中井町,19.99 ,484.2,48.9 ,11.1 ,57.5 ,31.3 ,99.8 
神奈川県,大井町,14.38 ,"1,184.5",45.6 ,13.8 ,60.1 ,26.1 ,99.6 
神奈川県,松田町,37.75 ,295.9,49.5 ,10.0 ,58.7 ,31.3 ,97.1 
神奈川県,山北町,224.61 ,47.7,51.5 ,9.6 ,55.6 ,34.8 ,95.2 
神奈川県,開成町,6.55 ,"2,597.4",44.9 ,15.3 ,59.6 ,25.1 ,95.1 
神奈川県,箱根町,92.86 ,126.9,51.6 ,7.8 ,56.5 ,35.8 ,91.1 
神奈川県,真鶴町,7.04 ,"1,041.6",53.9 ,7.8 ,53.5 ,38.7 ,87.6 
神奈川県,湯河原町,40.97 ,610.8,53.3 ,9.1 ,51.6 ,39.2 ,85.8 
神奈川県,愛川町,34.28 ,"1,176.9",46.7 ,11.8 ,61.5 ,26.7 ,107.9 
神奈川県,清川村,71.24 ,45.1,50.7 ,10.0 ,57.7 ,32.3 ,104.7 
新潟県,新潟県,"12,584.10 ",183.1,48.5 ,12.0 ,58.1 ,29.9 ,93.8 
新潟県,新潟市,726.45 ,"1,115.2",46.8 ,12.2 ,60.8 ,27.0 ,92.6 
新潟県,新潟市 北区,107.72 ,708.6,46.9 ,12.2 ,60.4 ,27.4 ,93.9 
新潟県,新潟市 東区,38.62 ,"3,562.3",46.4 ,12.7 ,60.8 ,26.6 ,92.2 
新潟県,新潟市 中央区,37.75 ,"4,868.0",46.0 ,11.5 ,63.4 ,25.1 ,91.3 
新潟県,新潟市 江南区,75.42 ,913.6,46.9 ,13.2 ,59.3 ,27.5 ,94.1 
新潟県,新潟市 秋葉区,95.38 ,805.7,48.0 ,12.8 ,58.0 ,29.2 ,91.4 
新潟県,新潟市 南区,100.91 ,452.7,47.9 ,12.1 ,60.3 ,27.6 ,93.4 
新潟県,新潟市 西区,94.09 ,"1,730.6",46.1 ,12.4 ,60.9 ,26.7 ,93.6 
新潟県,新潟市 西蒲区,176.55 ,329.8,49.3 ,11.2 ,58.5 ,30.3 ,92.3 
新潟県,長岡市,891.06 ,308.8,47.8 ,12.6 ,58.5 ,28.9 ,95.2 
新潟県,三条市,431.97 ,229.6,48.5 ,12.1 ,58.1 ,29.8 ,94.1 
新潟県,柏崎市,442.03 ,196.4,49.5 ,11.6 ,57.5 ,31.0 ,98.5 
新潟県,新発田市,533.10 ,185.0,48.5 ,12.0 ,58.4 ,29.6 ,92.6 
新潟県,小千谷市,155.19 ,235.2,49.7 ,12.0 ,55.6 ,32.3 ,97.3 
新潟県,加茂市,133.72 ,208.3,50.5 ,10.4 ,56.6 ,33.0 ,93.3 
新潟県,十日町市,590.39 ,93.0,52.0 ,11.4 ,52.6 ,36.0 ,94.2 
新潟県,見附市,77.91 ,521.2,48.6 ,12.1 ,57.9 ,30.0 ,93.6 
新潟県,村上市,"1,174.26 ",53.2,51.6 ,10.6 ,53.9 ,35.6 ,91.4 
新潟県,燕市,110.96 ,719.0,47.7 ,12.4 ,59.1 ,28.5 ,94.5 
新潟県,糸魚川市,746.24 ,59.2,52.4 ,10.9 ,52.0 ,37.1 ,95.2 
新潟県,妙高市,445.63 ,74.5,50.9 ,11.2 ,55.0 ,33.9 ,94.1 
新潟県,五泉市,351.91 ,146.1,50.0 ,11.3 ,56.1 ,32.6 ,91.7 
新潟県,上越市,973.81 ,202.3,48.4 ,12.8 ,57.1 ,30.1 ,95.0 
新潟県,阿賀野市,192.74 ,225.3,49.1 ,11.7 ,58.2 ,30.1 ,92.6 
新潟県,佐渡市,855.61 ,66.9,54.0 ,10.5 ,49.2 ,40.3 ,92.1 
新潟県,魚沼市,946.76 ,39.5,50.9 ,11.5 ,55.6 ,32.9 ,95.1 
新潟県,南魚沼市,584.55 ,100.2,48.4 ,12.6 ,58.2 ,29.2 ,95.1 
新潟県,胎内市,264.89 ,114.0,50.0 ,11.5 ,56.0 ,32.5 ,93.7 
新潟県,聖籠町,37.58 ,373.6,44.5 ,14.7 ,61.0 ,24.4 ,99.9 
新潟県,弥彦村,25.17 ,326.1,47.4 ,13.4 ,58.9 ,27.7 ,92.8 
新潟県,田上町,31.71 ,384.4,50.1 ,10.5 ,57.4 ,32.1 ,93.1 
新潟県,阿賀町,952.89 ,12.3,57.2 ,8.3 ,46.4 ,45.3 ,92.0 
新潟県,出雲崎町,44.38 ,102.0,54.5 ,9.3 ,50.3 ,40.4 ,90.9 
新潟県,湯沢町,357.29 ,22.5,51.5 ,9.6 ,56.5 ,33.9 ,101.4 
新潟県,津南町,170.21 ,58.9,54.8 ,9.9 ,51.2 ,39.0 ,92.2 
新潟県,刈羽村,26.27 ,181.8,48.2 ,12.8 ,58.7 ,28.5 ,107.7 
新潟県,関川村,299.61 ,19.5,53.9 ,10.3 ,50.6 ,39.1 ,89.7 
新潟県,粟島浦村,9.78 ,37.8,55.7 ,8.9 ,50.5 ,40.5 ,98.9 
